purchases,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
2,d05c44a138277ad325d915c6b7ccbcdf,05344,"sao paulo",SP
2,caa3d56b7a6777daaa2793053bdf2309,09920,diadema,SP
2,d7a9f47a1c943e087a775dc2f9d43eb3,06766,"taboao da serra",SP
2,6fc92189a4d83f8f8eb046b050ce8687,25710,petropolis,RJ
2,bcfc1d8cf64a476b003cee4599f9fd11,89240,"sao francisco do sul",SC
2,ecb43665c8c390857cabf385d918da87,91160,"porto alegre",RS
2,f0daba1cfcc18d5a3229e1a911313e3e,21235,"rio de janeiro",RJ
2,a262442e3ab89611b44877c7aaf77468,49100,"sao cristovao",SE
2,216ab90e27f18940cfac8f9f02fb4239,12246,"sao jose dos campos",SP
2,a69d31a5f6011df99d415808d6d640b9,62930,"limoeiro do norte",CE
2,ed64cf9aa7a7028f4a7ba14dbc08de41,06112,osasco,SP
2,20ae758fb6688386d9d1540f63d380e0,95520,osorio,RS
2,00cc12a6d8b578b8ebd21ea4e2ae8b27,03178,"sao paulo",SP
2,c169c9937db997a267f749cdd64c161f,80210,curitiba,PR
2,95ec7fc6a1605502060075958c3f9852,16700,guararapes,SP
2,e5ec513f807eb586f0cb8ab492f59e13,72755,brasilia,DF
3,d44ccec15f5f86d14d6a2cfa67da1975,62800,aracati,CE
2,f6dc4789e4669873c35f8f92fdbed89f,14094,"ribeirao preto",SP
2,3af90f255e824d1d53b3584a4e89ad58,35162,ipatinga,MG
2,d5f79f616536f08c3946ee6ac810a43a,12242,"sao jose dos campos",SP
2,41b4af321ed477242aebe74652fd8219,03940,"sao paulo",SP
2,de226a12fac20b56580d731ec8ab8623,07120,guarulhos,SP
2,46ed126bcf1df6e195dbc63d7c320983,27345,"barra mansa",RJ
2,4191bcfd448dc07138d2951ea4d10008,28633,"nova friburgo",RJ
2,552fc05a13d28356a38e8b13f64cbe4f,76710,aruana,GO
2,fe28d443ab89dc67f5858bc2beda299a,20251,"rio de janeiro",RJ
2,8149101234b839e311a6f8c525206632,66617,belem,PA
2,3991c84b618da2e02b44ba48aba925d1,37002,varginha,MG
2,0f5ac8d5c31de21d2f25e24be15bbffb,84600,"uniao da vitoria",PR
2,37f2527bb624e379f72a742154fdb762,31155,"belo horizonte",MG
2,f9165be8a411384aab9f945394418a0c,29060,vitoria,ES
2,35de25c73544f00e8adde226a4d1bdcc,05323,"sao paulo",SP
2,e4951b10e341a56871ef584deab3f2ef,13165,"engenheiro coelho",SP
2,2571f41727577645737ff6b834e9043b,31525,"belo horizonte",MG
2,2f87ccd8d2d676d667a844ee5c6a17bd,95112,"caxias do sul",RS
2,969e62a47aec03c735127e6f11ad6564,13087,campinas,SP
3,7849336c1b7785f258ffef06aedbd216,13905,amparo,SP
3,7589544c08cc5de364cad85ee73f4b63,02636,"sao paulo",SP
2,8b160faff469868625c7c82cbd310636,06702,cotia,SP
2,3c555d15cca5369965d1759ad9530a66,22245,"rio de janeiro",RJ
2,c4de6c1719eff03b6d30aff09571e272,20520,"rio de janeiro",RJ
2,fcd0ab79592faab19e2bf386cf69fbcd,98430,palmitinho,RS
2,05ef855308303397f1427f29470bb6ab,22251,"rio de janeiro",RJ
2,5a85f706b2059c3cd55287e105d8d5ea,37580,"monte siao",MG
2,b643c19d91a65d73f94ba8e037668986,22261,"rio de janeiro",RJ
2,fcceb56470bf0b4d59caa87e111ca69e,13417,piracicaba,SP
2,8e78f2e8305481c8b0f285670de4829b,57635,"tanque d'arca",AL
2,178a58ded2b9be43b90300e0e0e8e66c,40285,salvador,BA
2,50e1b12ee1e2eab6157d9c0b035136af,29110,"vila velha",ES
2,acc374bd9024806a83121b1d2565db2f,96214,"rio grande",RS
2,73768eba15a0744371ca5521eb2e51f5,25931,mage,RJ
2,34fbeb535f3ba8b34bb0f919b0ad36bb,96600,cangucu,RS
2,5c77da09750b42091c93c331d544ab53,35930,"joao monlevade",MG
2,4e15fee963523774998876e3624952f4,83065,"sao jose dos pinhais",PR
2,09ab36a420b5c87c5c9772bdb494f2e3,48130,aramari,BA
2,52597838f6c178b19b961b068d048c71,23909,"angra dos reis",RJ
2,973f2fba63a7eb540f8860b0c75b63cb,91550,"porto alegre",RS
2,9f6a13c93d886acbefe16ad39bbfb85c,64800,floriano,PI
2,7b08fc11e1aacd85ef2845c12a9ddb81,85960,"marechal candido rondon",PR
2,e60d32d446c543a9af42c36bf266b0ed,22763,"rio de janeiro",RJ
2,efb164704e9f4fc3867f6f59f5f6dbd6,81630,curitiba,PR
2,19f735a9a58a187253055f9d4bcc2bb6,12608,lorena,SP
2,c05e676aa7a9139b522ba75149226825,05756,"sao paulo",SP
3,6668e1ae499e2e9be475b7f708580232,68515,parauapebas,PA
3,9689908caf4de73724feed92175d867a,28991,saquarema,RJ
2,318b8659483e12e9cbe1e6550d97f9d9,89052,blumenau,SC
2,76d1df67cfa34a2c4606537d54aea0f8,09371,maua,SP
2,e372df26ddbc7532211a9886f9d3f358,07023,guarulhos,SP
2,b6bb8e4780df00a25fa34335d3dc1330,07093,guarulhos,SP
4,12d8b5ed661190a3a08183644dfc504d,29890,montanha,ES
2,ae53a87a257f8e54795af6ff434e443b,45445,camamu,BA
2,cee4e6509d99d45518c65d26971c1cbb,05058,"sao paulo",SP
2,64e9a736591627c469dae6f3d1592a61,55790,"taquaritinga do norte",PE
2,51c2f039f08424330a6bbba4c9949d98,13348,indaiatuba,SP
2,319aed7fd576c317a96b55a991befb3e,18090,sorocaba,SP
2,49cee01774f85ef576192e1038cf9cc6,95800,"venancio aires",RS
2,1bcbeccb2851888f299cf9a5dba8553d,15801,catanduva,SP
2,36445bb429c8bb13c3f8cd6794723647,40451,salvador,BA
3,bb58670190dba4e9b320f84cb98317a3,28990,saquarema,RJ
2,84fa4ef93ec67a77a0329933dbf190cf,06950,juquitiba,SP
2,142dc6250eac579893595d9889411834,06865,"itapecerica da serra",SP
2,c8592d5ae5bde92205a4eedb41d9455e,35430,"ponte nova",MG
2,032b3a42598667caf2e099999b9dc1b9,92030,canoas,RS
2,24259224caf748993c177ebf964c2e6e,70680,brasilia,DF
2,7a40da3af7a607c7275b9b8f71d730c7,05853,"sao paulo",SP
2,8555a17ba20435f173a230c3ced133fd,05783,"sao paulo",SP
3,ff36be26206fffe1eb37afd54c70e18b,13057,campinas,SP
2,71bd6ff3f70090f785e26643f22c6484,44700,jacobina,BA
2,5a819fa976c2a1e65fa35e5c890d4dcb,04612,"sao paulo",SP
2,60d2dc24e6a89bd218f646df03674e5b,06816,"embu das artes",SP
2,d27295915d486516b99c3aed8628e83b,20510,"rio de janeiro",RJ
2,e28d3bf5a02fc92d400c59b18bb4cef3,97543,alegrete,RS
2,3f5534bf8c9378ee05b7dd684cb20e8a,88054,florianopolis,SC
2,4c4b5dc90eb4e33188153ca3e7999f92,06380,carapicuiba,SP
2,dffdc8e60eab79300b75d9febd9eec46,13175,sumare,SP
2,636f22218f8430a8463c5ddc5f68fc62,14802,araraquara,SP
2,effecf2e702b13058b6ca07a0a649691,80630,curitiba,PR
3,6a80a86f478a93a5f4c7ba8db6441a6b,79904,"ponta pora",MS
2,0f6371fc9c2e78818a6e7aa33022a506,18120,mairinque,SP
2,ae52fa61f27bd494a25bc4c101fa29d0,32670,betim,MG
2,a4e8a2fb3d4d783c8eec5bf1ea80d3c6,12500,guaratingueta,SP
2,1015173479527a15ccb63606a74f404e,29830,"nova venecia",ES
2,ad0ab3a7b55bde26410aff17192f6699,09180,"santo andre",SP
3,c25d2fb6d22e04ce43c3652e3cacadad,22770,"rio de janeiro",RJ
4,795c1622cf7a53d63d324e862349d01c,82315,curitiba,PR
2,3a41ac64aa715256d81e129f02b451bf,11702,"praia grande",SP
2,ff22e30958c13ffe219db7d711e8f564,02989,"sao paulo",SP
2,927f5d7e01917bb3b8aeb3260ca42663,23595,"rio de janeiro",RJ
2,e9a6501768a8cc1125752e157da21cc1,11015,santos,SP
3,db07fd2ad9869f8356b1fbeefdac31e8,12328,jacarei,SP
2,013f4353d26bb05dc6652f1269458d8d,44065,"feira de santana",BA
2,d55417a83a73d1702b43988e63f0731a,08576,itaquaquecetuba,SP
2,7ee9e6c80bf1b7ec4a52639eab6c128c,13076,campinas,SP
2,57c6a5ac88fde55944675cc79c4d5db7,04883,"sao paulo",SP
2,334293c291f43a6aa85020f8597a171f,13710,tambau,SP
2,a278e5ab3d212b2c8285bdfa911b25a7,22710,"rio de janeiro",RJ
2,90e28a883386c71de943515d91f72a39,23894,seropedica,RJ
3,c0118e2c0a037c31aeca71d0b81f66a1,13857,"estiva gerbi",SP
2,35e9d2caa31b87cc3d1ad10d72271140,07252,guarulhos,SP
2,511152350c802fe363fd2417b1a09357,78750,rondonopolis,MT
2,dbc19912d7a5ce777b71178146f803f8,03256,"sao paulo",SP
2,217394922e43c19740ea4464e63ca8e0,21755,"rio de janeiro",RJ
2,827f51bdaa8e37bf31ff413e0a7699a4,95200,vacaria,RS
2,ca3865ab988451f1544dad3910217f29,11630,ilhabela,SP
2,acf91aaa6f337456d3c506a5a494552c,36420,"ouro branco",MG
3,a66315c850c3712707754c1eca7a8069,03325,"sao paulo",SP
2,1ae30e98d81bdf991fa25b52b8142308,24120,niteroi,RJ
3,182053495bc94c2f41090ce8c41be266,34515,sabara,MG
3,02e9109b7e0a985108b43e573b6afb23,04902,"sao paulo",SP
2,9b7fcfa05fb6f8b88fea3d74a6ba77d6,06900,embu-guacu,SP
2,82c173abf4679049bd8628bfe89a9f2c,24230,niteroi,RJ
2,a0d58c3abf0bc947e39f72976db72428,99700,erechim,RS
2,c40b4a21d854ab194280dadc8998061f,71939,taguatinga,DF
2,62b8761192c86f4ead06f4a433096a2b,88370,navegantes,SC
2,f1bee02ceae8a430506b798786f766b4,60170,fortaleza,CE
2,c7819760e70376028f519e3b57e6c441,89830,"abelardo luz",SC
2,21421ba1bd92005a3b48e6a745e9b8bb,07043,guarulhos,SP
2,2cff422ea56f68a1e1bdce4371b88d66,21341,"rio de janeiro",RJ
2,3a2681b8e4c9f2171aaade5d578f2cb7,05784,"sao paulo",SP
2,6e10d6571ddd6b7b58d61e4d5e7dde95,83260,matinhos,PR
3,da2b78576894a7f95d45bfd20250cc54,04195,"sao paulo",SP
2,f7d2fc6f0a2778f53d2a6bfc27bd0e8c,35960,"santa barbara",MG
2,68497ce04e9b12cb402671a29acdf6a2,89825,xaxim,SC
2,7e094f060802ff5e25bef767446968d3,18030,sorocaba,SP
3,e226254ce0c6d5b7a7ef7218c9b5b518,13607,araras,SP
2,10b442e762ba8a5ad22de5ba2207e5f1,03613,"sao paulo",SP
2,7cb20dd79b4b5bfda52b712000a30de5,29143,cariacica,ES
3,894382535eef1ce243ec19088626be0e,20560,"rio de janeiro",RJ
2,ba31ea04a575dfe13ef189d5dc797a5f,14870,jaboticabal,SP
2,186638bdb0f600c9bf2bd60e4b14537c,37701,"pocos de caldas",MG
2,92b0705c6923fe44dd71b2b737687a7c,37540,"santa rita do sapucai",MG
2,159306b86e782097be9a4e29e3d294d3,95540,"palmares do sul",RS
2,ca12da7d856692d5cf4960c5edd99756,21710,"rio de janeiro",RJ
2,93eac6e21b2113a6da9ab2aaec1eefba,18035,sorocaba,SP
2,97981245c3257ea9b14befffd560177b,38408,uberlandia,MG
2,03d4953a455f8489e712ea80699de878,09820,"sao bernardo do campo",SP
2,af0f26435fade1ca984d9affda307199,09310,maua,SP
2,2d5e5796e7901464c00407e69739c6db,26515,nilopolis,RJ
2,b3806e7118d02476c96b3dd8578dd07f,30270,"belo horizonte",MG
2,a2d8125361b16f316df65f4603b88e23,94155,gravatai,RS
2,da8618694dda57a7eb9be2611e110f35,20271,"rio de janeiro",RJ
2,9b352d0736779ff0e21fcbd59a7141b3,22641,"rio de janeiro",RJ
2,f25c82f041560f45f4a408157ff3a5de,12954,atibaia,SP
2,f06d35a600b606329886d392afda66c7,58067,"joao pessoa",PB
2,2280ecb8db2591c39d1c7d3e9caa115c,08810,"mogi das cruzes",SP
2,8170c6e6d010d22195bcd959f5de1ea5,06342,carapicuiba,SP
2,97c0d90b4d37062c75b5f836ce3ab957,47800,barreiras,BA
2,928616c185852cc998407c716a6f69bc,25020,"duque de caxias",RJ
3,e0836a97eaae86ac4adc26fbb334a527,13026,campinas,SP
2,fe3e52de024b82706717c38c8e183084,72306,brasilia,DF
2,26f06401a5374fd3d26b6eed06af675f,37508,piranguinho,MG
2,db8e4be2382fc04a998f0f1875767ee1,36010,"juiz de fora",MG
2,eb4520b16c32518b6615f2d50f1be1bb,17022,bauru,SP
2,1f2c5059dad2c277b3b338163b49ca73,17360,torrinha,SP
3,7e1681f9bb31800364869a2cdbe289db,22210,"rio de janeiro",RJ
2,7d0983269f825d3112e5a64364b1258a,69303,"boa vista",RR
2,c988628b7bc5d9c645eb7a3a66f31b46,30190,"belo horizonte",MG
2,a147b35c04951884b4bbd65a0085cf88,04831,"sao paulo",SP
2,4a875173bfb6a79bc80ade998b70132e,06465,barueri,SP
2,7ce7c20ac269f4642f1c7058ab375102,86730,astorga,PR
2,f64075e7fa628bdc6c3e7c3108d7c624,21021,"rio de janeiro",RJ
2,ed42ccde391485cde5b0699b84b5c070,04515,"sao paulo",SP
2,78d665ab97fb0bfd754a20a48476c4e7,28630,"nova friburgo",RJ
2,27eecff5a6338f7c36c78ad05eacc575,87535,xambre,PR
2,2947c03745112e23dced5a2ab3f8c568,28893,"rio das ostras",RJ
3,1373e04979cfa0fb2092909abbd57f25,45400,valenca,BA
2,9448bf54ca4a047cb99b0dee1a9bfa25,04183,"sao paulo",SP
2,0b6d4f036c07e10854affe43fc4e718c,33855,"ribeirao das neves",MG
3,e3301490c373db9263c15a73172d0c6f,08223,"sao paulo",SP
2,115030e27b9970683ad81cb05679157c,13214,jundiai,SP
2,24d9e83fe11e4390b69e1afb2b93f5ee,36302,"sao joao del rei",MG
2,28da99e178f274876e3052c1740c6c87,18720,paranapanema,SP
2,f55f5b958b01f7040f6f42c0abaca6f4,75903,"rio verde",GO
2,acea13a79aeaf715ba68122e9deb330a,90870,"porto alegre",RS
2,374fcbbfcf189ae177b2f955f9e74b3d,18277,tatui,SP
2,1fea3244d38e951f0196b2728aee3bdf,74170,goiania,GO
2,56238e115fd05d88a5e9ae565b8c2dbb,26292,"nova iguacu",RJ
2,280c34dc057ff9f3cd17360673d4b87c,95914,lajeado,RS
2,28c7e3fb75d7ce1e496dc539443b71da,24210,niteroi,RJ
2,4011b7579e894fa929d2de97b4928f41,79091,"campo grande",MS
2,f733f4254cce4a375a82258c272d1549,08676,suzano,SP
3,549a24530925587e2faddb35f667e458,13905,amparo,SP
2,a1f6aec75e41168caba548372f245c68,23970,paraty,RJ
2,d0f6a442ee95ea8674c2d8ba325f41c0,92500,guaiba,RS
2,b918da4934c7eabcda6e45b4e18aba53,07124,guarulhos,SP
2,0b51518c7deffd54b13b007c9f91c3f0,14055,"ribeirao preto",SP
2,d9d038353abdad5717e9d11c1748736d,88090,florianopolis,SC
2,41d57ab847e5ccbe403f46b07ee577d6,06716,cotia,SP
2,6871b052a835417d6d2e11153e0d3c2c,11250,bertioga,SP
2,b157d45094580a4a5a90af5331351c13,02266,"sao paulo",SP
2,340d924858c395848c127b3e772b6bfd,31560,"belo horizonte",MG
2,8d26c82c2086dcacc175e2ffe6ee2f28,04534,"sao paulo",SP
2,ee86c319ba988c50816cb59a863b1882,01422,"sao paulo",SP
2,07f61caa1c9e850c14e94854cec87545,09686,"sao bernardo do campo",SP
2,b10ad793f6d2cc31b08a3b8366f3d251,44004,"feira de santana",BA
2,bbf65e7823171a84e70a495dd6c34ceb,11030,santos,SP
2,3ff874206f1d7d1e3ffe12bc9c88c27c,91781,"porto alegre",RS
2,7f3e8656011a9b8d6c12df5991ca69ff,21073,"rio de janeiro",RJ
3,3ea4185126195c34ed9949d8e406d570,30140,"belo horizonte",MG
2,0d7241c7fb49c1be6e75c9fe99e0822c,22621,"rio de janeiro",RJ
2,25a1ad8a564d758f233c587cc657aa4b,15825,paraiso,SP
2,67bddde1844b238fe25995cde1612b4e,60337,fortaleza,CE
2,370cd3b09ea745fe047fd11db7430441,53370,olinda,PE
2,8f42e9cb526d4a8ea42877dac8c86453,03416,"sao paulo",SP
2,354004e1432bff6f9008ce0a5afd732a,37550,"pouso alegre",MG
2,b9fd889214fcb1a45e4cd51f5af6cba3,06409,barueri,SP
2,31d958dffbf0b744375b5ff0393e6fb3,16016,aracatuba,SP
2,fb4accbcbcd54672a8a8b195d9ff0ec8,64820,itaueira,PI
2,fdb2f8a871f180fefdf3ba06bf7ab179,95300,"lagoa vermelha",RS
2,1225c9614c5129a3085416d30d50e143,34006,"nova lima",MG
3,fe59d5878cd80080edbd29b5a0a4e1cf,71065,brasilia,DF
2,a783997c6d6e57782d4d2dcbc5c9edaf,45810,"porto seguro",BA
2,5941ba7f91b519d195e16e34fcf61bac,09990,diadema,SP
2,4d7b6c39aa3c7b53acb8058e4094a593,05187,"sao paulo",SP
2,af51e8dd1c30737ba2dd0ece8cfa294d,13904,amparo,SP
2,43f9d5ace80c6d3c5c09544bc2fa8484,12091,taubate,SP
2,37d2d1ac62901f9a36cff32ca86c9337,38400,uberlandia,MG
2,30d2d6693d77801c2bcdfafbba202462,28908,"cabo frio",RJ
2,d059a0ec4c911c7abb10602099670325,06719,cotia,SP
2,06d26e5230ac619719997a8cf435a69b,13276,valinhos,SP
2,44b49176f1aca9533b67f3eedab0b2de,24350,niteroi,RJ
2,9b8180cd4fe75a8acd576d0408ff8bf4,06730,"vargem grande paulista",SP
2,9eaed62db4e25ad2ac2fcdec58a8e6cc,01456,"sao paulo",SP
2,4e5aba2c9b150920c8c7b5b4ee0c197d,05844,"sao paulo",SP
2,65663adf8c7a498b79e57ff84ab2b654,20271,"rio de janeiro",RJ
2,08642cd329066fe11ec63293f714f2f8,33030,"santa luzia",MG
2,719b758d12e3c1f243c66bf47b488be1,04364,"sao paulo",SP
2,5f2a213343d506264f78cb82dd914434,06028,osasco,SP
2,155af62b6c947689a67af5c16acd5c55,39820,"novo cruzeiro",MG
2,a999e4bbad221a030b57ef4a2bfa1c39,28230,"sao francisco de itabapoana",RJ
2,b0b057559c54c99e41a21c40c08f7780,04012,"sao paulo",SP
2,2e49a3bbeb76297ee0ff49df39c2456c,21832,"rio de janeiro",RJ
2,57b5d9f9fa4f1ff41befbfbf0fcbc3ca,30320,"belo horizonte",MG
2,6ba987d564bad1f9da8e14b9d3b71c8f,08042,"sao paulo",SP
3,cd11a0920c498edb1da9ecd2d31aa599,08390,"sao paulo",SP
2,bc98051cee7c0111167e6f40a4ed76f6,91030,"porto alegre",RS
2,c2b85b27ebd380c2c156e3e8773bd4c6,13670,"santa rita do passa quatro",SP
2,208ed8bf578938c97d49b3429358a424,05145,"sao paulo",SP
2,9c2014c8ebe041a98e9603375cd7bb6b,29108,"vila velha",ES
2,0e06af8004ffd01a3461e768f9f659aa,79390,bodoquena,MS
3,33176de67c05eeed870fd49f234387a0,94930,cachoeirinha,RS
2,db094faaa9628ba9f5e5da127407f139,79530,alcinopolis,MS
2,2e7c511f54e9d94776c606007d672a22,13070,campinas,SP
2,c968cdb924339d7a42e0c448153b72cc,21050,"rio de janeiro",RJ
2,54ed3f082c9e7725a0e26e9e682fc825,51010,recife,PE
2,7a443ff6dbc48349835cb18a9355ea1b,30330,"belo horizonte",MG
2,1ac4011bec2c0d9ce8eceb56bb1142c7,71995,brasilia,DF
2,6f65f19c2dcfcab8b76b2fafb5b840e1,16010,aracatuba,SP
2,982f532d3e8e8177c57361a39d1b1492,41181,salvador,BA
2,f9b5d3c8bd2dc9c26ff00bde73171554,45360,maracas,BA
3,b495d807ccbd38ea1be486a826c88008,11420,guaruja,SP
2,1912afd96bbe171633bb73727487ef85,85960,"marechal candido rondon",PR
2,b4d20b907a61795e8c8f3a7966c6cfb9,06410,barueri,SP
2,17e873c00e3fef97c9f1347c6681bd1a,05684,"sao paulo",SP
2,d277ef4a75c805239e54be86625e0722,71929,brasilia,DF
2,118be57d1b7de439453a0c6625ad7934,41815,salvador,BA
2,52b8fc428690f8974a3d3ff3a162f7b7,88106,"sao jose",SC
2,247e0dcd20596bee51bd2b07f633fa04,64053,teresina,PI
2,52e05f52b2ccd1945aafaae6ceff7ba1,09750,"sao bernardo do campo",SP
2,acc4424c209233de519e034152f30304,23070,"rio de janeiro",RJ
2,ee2e40e31211c5c36ebf28b78316542e,93600,"estancia velha",RS
2,418ee6e3b8f19158d67d5039f19783b9,22750,"rio de janeiro",RJ
2,bf482716881b0c14af9efda1fc58a649,20940,"rio de janeiro",RJ
2,33b239671c1c878914ed922a0dacd607,05128,"sao paulo",SP
2,0df55f5accedda71bda8f4c7f590951f,14270,"santa rosa de viterbo",SP
2,240f980f7c03e873c538e86792646919,49500,itabaiana,SE
2,e4f218d824a59b96c4399ad182327138,27273,"volta redonda",RJ
3,ff922bdd6bafcdf99cb90d7f39cea5b3,17340,"barra bonita",SP
2,3cd4207d6ce944798257ac5953640a40,24220,niteroi,RJ
2,00172711b30d52eea8b313a7f2cced02,45200,jequie,BA
2,2410195f6521688005612363835a2671,92420,canoas,RS
2,004288347e5e88a27ded2bb23747066c,26220,"nova iguacu",RJ
2,09d74edf20acb4f9523fb1cf19a18456,30441,"belo horizonte",MG
2,5d63628c95182301765aa1482b0293aa,12246,"sao jose dos campos",SP
2,d526c2df957cc6b177070216427c299d,58013,"joao pessoa",PB
2,9f5e91d56f3c3c192a0ee7fa88de7113,52020,recife,PE
2,4644f1b187e390a08b4c66fb16c91364,89266,"jaragua do sul",SC
2,59bba92de9b8f6be0808e4d9d64b4b43,94435,viamao,RS
2,0d57344e9e4e9d16dc699cb417e50cb0,09405,"ribeirao pires",SP
2,15eb6c5aa4aa23cbdb42e119220d23ec,79830,dourados,MS
2,f324fb2ff71d3fe466169a995de25315,13179,sumare,SP
2,86b3fe2ecd895fa35d303e2a49b3130b,27947,macae,RJ
4,25a560b9a6006157838aab1bdbd68624,91510,"porto alegre",RS
2,a2370b590b2453d5a748d4c4c35f900b,35540,oliveira,MG
2,13abc50b97af7425b5066e405d7cd760,07793,cajamar,SP
2,a61a0484f0c42f81f6299b8d89123823,16800,mirandopolis,SP
2,53e4d5ab8287848319f0220d47ee7ca0,27170,ipiabas,RJ
2,53f34954c078f5034197993c0e109b95,57303,arapiraca,AL
2,d649357bd5b1b116bf9662f41259db37,14300,batatais,SP
2,286d8f01f94a8061cef05c7c49efd8a9,04475,"sao paulo",SP
2,9066d003674f53303ec2ac527e940a5d,75830,mineiros,GO
2,cc492df9ae61715ec0ede787f6f086d9,76700,mozarlandia,GO
2,87b3f231705783eb2217e25851c0a45d,36016,"juiz de fora",MG
2,fd09c64a101e3eff4adbca1b28552514,08542,"ferraz de vasconcelos",SP
2,d4bfdb188411b1d1fdd0a66e8017e8b4,06460,barueri,SP
2,13473af264dea0facd893d6516900b22,30518,"belo horizonte",MG
2,d5419994a02a55d4b7cd00e77fabdbae,18560,ipero,SP
2,8ea95e0fc3da49749b66835754e2062e,07113,guarulhos,SP
3,f8bc1d81f395f6239a2a5ab1b9edf1ab,30130,"belo horizonte",MG
2,83915016a26b0ca42e3caf1070664d1f,12422,pindamonhangaba,SP
2,73a218a376e1c8e6a31799484fe514b8,30535,"belo horizonte",MG
2,af842a6ed9f77511c9bf46922a29ecb5,13140,paulinia,SP
2,c2b85086965c0fed46df434ddd474a9a,41152,salvador,BA
2,c803385049057260f738c18c12749747,08225,"sao paulo",SP
2,18f17efd50fd7e9595cc1a40205c937c,09615,"sao bernardo do campo",SP
2,e836a4279bd9127752d8949d46f7a5a5,52051,recife,PE
2,87315ceb47e77d03a1c90474e228db6c,67140,ananindeua,PA
3,d4a5e9f19897de65433c9d97bf4b9f8e,04195,"sao paulo",SP
2,95fc0e6f6939f521e44a588ff18eacb9,12960,"nazare paulista",SP
2,fe613188d4d20ea3e3dc1290549c3ad1,18110,votorantim,SP
2,2b4efa2bb0d9e62ee5e197cacd93c0d6,37600,cambui,MG
2,1d2435aa3b858d45c707c9fc25e18779,21760,"rio de janeiro",RJ
2,f7ac7452ae241a5a36aaf9542c2428d5,86750,iguaracu,PR
2,b4418ae2225a81808d6c5a61f3a719ff,13480,limeira,SP
3,f0fd988c7c2a4cba167138a8adada6ca,48840,cansancao,BA
2,13607978e0686d841deb64954c023495,66060,belem,PA
2,728a151b4593fb7ae0787158df28752a,02462,"sao paulo",SP
2,56b088f218c6c02cd6e86bb9814271cb,35184,timoteo,MG
2,87cbc22f48d2542614a44cd025238a35,09310,maua,SP
2,77e223f4a031fdeb1650e797bf4c692a,21250,"rio de janeiro",RJ
2,d1085381045ea6f88be5cc3e14c61e55,40279,salvador,BA
3,e68e1b61896163cdd7f8e07b2ae814c9,20261,"rio de janeiro",RJ
2,0488328f0b499963e32a37fa42a20ca0,12970,piracaia,SP
2,8ec31beb5c890497f1872b5986d3cc26,70773,brasilia,DF
2,8f567321ba12101dedc07c70b7021069,36502,uba,MG
2,6e14116d3471123fcf057c203fd7e801,13825,holambra,SP
2,bfb33fedf91eb21f6d32ad5345989a6e,04044,"sao paulo",SP
2,851eefea71a07755f017e75fae31f2fd,12327,jacarei,SP
2,f62d6572c9c25b3796d058d7b833f8b7,05756,"sao paulo",SP
2,cfe96f24bd8c36325e0d92e44324cf66,26115,"belford roxo",RJ
2,0ad1d79346c3b98b517348ecbbadfbc6,09172,"santo andre",SP
2,6e620488162fe1129d32f26b751d770a,18460,itarare,SP
2,038301b43811478e1a8dc0e476eaf52e,05335,"sao paulo",SP
3,9832ae2f7d3e5fa4c7a1a06e9551bc61,25213,"duque de caxias",RJ
2,24fb2954f8c6cdb4b900ed8db6dc88e2,60455,fortaleza,CE
2,9b76c588a7a8d495bce4f71d2559d3ee,20560,"rio de janeiro",RJ
2,8ae601304ff0d1de9280c32bd2e26e3b,13035,campinas,SP
2,d8f979fcfc0ce686f6abf5af5f5217d4,59631,mossoro,RN
2,4d1fe8b6f5e9ee044a14467c8b2832b6,71939,brasilia,DF
2,8241424764e0bfa6bfcb3c6cda391ac8,50680,recife,PE
3,5f45aa4ef9b8fb99b95d33a970bb64a7,02337,"sao paulo",SP
2,8b648bdd88380c34e18d3ca8ba9055a2,29395,ibatiba,ES
2,bd8bee2d841f2573c7c4f2d49dfdcaf0,06440,barueri,SP
2,bcfc9032cea53ef734a6008742d954fc,05302,"sao paulo",SP
2,623674d39fd0350df92b1f91c469ba39,23075,"rio de janeiro",RJ
2,3bcd0ddf751cb9542efe9f6299fad626,71915,brasilia,DF
3,4bbaf6f7a10a7e26a8777aa5cb6d5864,20950,"rio de janeiro",RJ
2,54b716ecf36f372ca6a585a68025e8a1,13565,"sao carlos",SP
7,6469f99c1f9dfae7733b25662e7f1782,11065,santos,SP
2,213b36024bb0b8261de0ffbd652ebc34,13348,indaiatuba,SP
2,79b9e9b310f3094c2cad708eb17508c2,13340,indaiatuba,SP
2,6c005d6d2d21634f3eabb0720c780d75,04010,"sao paulo",SP
2,6ee2f345f4f2fbd1cafb6447a6b37642,85858,"foz do iguacu",PR
2,11395124061744bf276aefd8073f3105,03517,"sao paulo",SP
2,f8308de7370e6293120c537a031f4cff,39508,jaiba,MG
2,257a0a891aa05c945617ad8f097645bd,31744,"belo horizonte",MG
2,27517ed34c0406fe07b3a806e33cbc10,24416,"sao goncalo",RJ
2,6a3a03f3c7afeb25ce61700d914a841a,02545,"sao paulo",SP
2,719f18245d86356b20dbfc6ebff6498d,20511,"rio de janeiro",RJ
2,61181b9bc9188678b5991d89064dd961,76970,"pimenta bueno",RO
2,5f80e1b868be57e4d50ae6bbeae78d77,05816,"sao paulo",SP
2,4985c6f86aaf1460d9b6fdc74465a5a5,13044,campinas,SP
